x,y,filename
0.1807221980198267,-0.008884796224150747,Create a programming language.md
0.19376726682428044,0.012076681514289327,Programming languages.md
0.15571623594132464,0.20061777853293183,Inspectional reading.md
0.09953341126628967,0.17753428635693513,Reading philosophy.md
0.1383086519165258,0.2086313667842004,Reading imaginary.md
0.17109416804614092,0.2512521933753735,Reading technics should differ depending on book type.md
0.15774566865520684,0.132392786679634,Elementary reading.md
0.18343912920162284,0.2121382158591395,Re-reading books.md
0.13711385290597375,0.2102053507741951,Evaluate a book.md
0.11864282236508322,0.15823905825501552,Syntopical reading.md
0.17651788021296658,0.25283833177320164,The four levels of reading.md
0.1422018737844496,0.1860207245916568,Reading science and mathematics.md
0.19539522114846972,0.1666598145387223,Speed reading.md
0.17009200541854255,0.18552709777970022,Selective reading.md
0.17041950190992325,0.1421701672519382,Reading history.md
0.12611581966285157,0.09469962194116732,Reading biographies.md
0.1439269137574281,0.211872328385942,Reading digests.md
0.1768263946906062,0.11309161491462819,Reading news.md
0.1470128869280618,0.24862594272376434,Analytical reading.md
0.16663081700926477,-0.0901016950726755,Augmented reality.md
0.18472117421113762,-0.10046936372316206,AR devices.md
0.1625406330560839,-0.08144334696190542,Mixed reality.md
0.17995188239486315,-0.09216337055072993,No-code tools for AR.md
0.2343771642866799,-0.025023264450831965,Video.md
0.21454041942854446,-0.0827398759806052,Premiere Pro.md
0.24476294437679952,-0.05027721873499968,Make great videos.md
0.14367414549348412,-0.11192309496601899,Hyperinflation.md
0.1754142063519322,-0.04050803225182325,Printing more money could create inflation.md
0.12553218762541662,0.0045021538198814545,Music theory.md
0.1793391756219065,-0.10001539982251428,One drop pattern.md
0.18962764184101663,-0.036126858485141716,Circle of fifth.md
0.15163029072147824,-0.07921919270256789,Harmonic Minor.md
0.14910752051683274,-0.07119864137298108,Contrapuntal music (in film).md
0.13391084431284256,-0.0713490107022235,Chords progressions.md
0.22210951189010997,-0.10775597034326101,Freemium.md
0.20755013643558723,-0.006581375398430657,Writing on Medium.md
0.16638102814946218,-0.07784697663408509,Newsletters.md
0.1588280753657327,-0.05252943867980239,Somatosensory.md
0.250687647157935,0.04288589011678505,Working memory.md
0.16325061296995538,-0.0825024688339665,Hardware.md
0.18340424145422662,-0.12170613950296036,DSP (Digital Signal Processor).md
0.1181209719018794,-0.09315661797301052,ALU (Arithmetic Logic Unit).md
0.16511385794753386,-0.13296945519950026,Raspberry Pi.md
0.1777209845176235,-0.14145321341797337,ARM (Advanced RISC Machines).md
0.20195340313640295,-0.054317449391082046,RAM (Random-Access Memory).md
0.07964899657612859,-0.1433118232507967,Places.md
0.0879175495530384,-0.05435462035015408,Third places.md
0.05699593694905636,-0.09669867039681912,State controlled saving plans.md
0.17324896725373723,-0.04025645990171904,Stock markets.md
0.1530555730329618,-0.04256738937943412,Real estate.md
0.03318311338915003,0.073199764770072,Old books.md
0.1678100858784926,-0.08040742168550997,Cryptocurrencies.md
0.14127942453065237,-0.10709342896162846,Exchange Traded Funds (ETF).md
0.22054373514108555,-0.02290501945312432,Saving habit.md
0.21712631220359596,-0.04978599202755303,Emergency fund.md
0.18851475140790308,-0.03860145964581244,My investment strategy.md
0.1927992328315926,-0.03176857011464212,Personal finances.md
0.10946717872195341,-0.10553922465146656,AudioSet dataset.md
0.17577925124645669,-0.09158498346289931,Sound classification.md
0.14218049913006436,-0.08323851217761678,Mel Spectogram.md
0.11882529465041988,-0.07326096547858744,Welcome in my mind 🧠.md
0.18965752888446008,-0.07615630684247013,Soundproofing.md
0.22553742346493366,0.11834794328055082,The zettelkasten method and how to take smart notes.md
0.22063921378135576,0.06734089292556303,Fleeting notes to capture thoughts.md
0.21385790152811557,0.0583964340999288,Zettelkasten for musicians.md
0.2038058287828558,0.02778481022219304,Open-closed principle makes Zettelkasten closer to its original design.md
0.1625505468487171,0.13361316068028156,Litterature note to quote and reference content.md
0.2542727150781491,0.18420576720835075,Writing is the only thing that count.md
0.20870553111816775,0.10477820187212006,Permanent notes to link and develop.md
0.13885897409786815,0.19200261397043042,202107062037 Critics need rhetoric.md
0.11882991597626429,0.2624301019290337,"202107071942 Books never solve practical problems, action does.md"
0.227253791376212,0.12939713356579846,202106122210 Expert can rely on their intuition.md
0.2609933714226863,0.10390989759221436,"202107032023 Don't be an expert, make unexpected connections instead.md"
0.2737929366660745,0.0882490820901673,202106201717 Avoid immobility by starting projects as drafts.md
0.12596207647658578,0.11945810863069212,202107062101 Don't read with a dictionnary.md
0.22922164514359772,0.13756667147489093,202106131144 Learning has multiple phases.md
0.1181602906056191,0.23165295190366786,202107061345 Interpretative reading.md
0.19782675651359968,0.08270737581049672,202106152233 Thinking about solutions to previous problem helps finding creative solutions.md
0.11676175505101213,0.24420452616269886,202107071935 The two types of practical books.md
0.10258737774048185,0.016735613404389678,202109222330 Is Thus Spake Zarathoustra has any historical fundements?.md
0.19600522576169127,0.14941382690831823,202106172137 Writing a lot trigger the large number theory on finding great topics.md
0.22300639942471956,0.16905943621182307,202106122212 Better taking note by hand.md
0.13171801585989046,0.25278706948090124,202107062109 Don't use extrinsic aid synchronously.md
0.09427027777068937,0.16281619239495237,202107062046 Book completeness as an indiscutable argument.md
0.15034904472043642,0.14508190237960888,202106270022 Teaching require empathy.md
0.15120444321454882,0.21307476379258614,202106290039 Don't stop on unknown references when reading.md
0.19759980874215763,-0.0035833068174593277,202106270039 Best collectors are artists.md
0.09938010194579791,0.19219793259998255,202107072126 Imaginary litterature is harder to read.md
0.2616461961963274,0.11012670895903724,202106122322 Remembering is bringing back memory to conscious mind.md
0.20791701338639018,0.12227360903283854,202106122339 Don't worry about slipbox's completeness.md
0.2787962035458721,0.05785547664649293,"202107032032 Focus is for executing, openess is for creativity.md"
0.15913441584539392,0.15583407094811333,202106131132 Litterature notes helps comparing different authors ideas.md
0.21547938880826573,0.06718289671574516,202106152303 Laxism is a threat to creativity.md
0.15822496507826228,0.11386303999529188,202107272301 Our mental growth don't have limit.md
0.14525319501813316,0.10685905708033656,~ What are litterature notes?.md
0.23667357122482208,0.23240283685179097,202106122307 Reading with a pen in hand is a way to test our understanding.md
0.22601723270245405,0.16791513173451364,202106122336 Understanding improve strenght retrieval.md
0.1502652320094765,-0.03369867209045352,"202106270036 Don't search for good taste, search for pleasant things.md"
0.1970825089853772,0.09160230862325053,202106122329 Multiplying notes connections free us from unexpected cues.md
0.09649807788418921,0.05091357604327089,202106270049 Collectors should have an antilibrary.md
0.22665833893242754,0.07293477609747819,202106201723 Learning shouldn't be linear but graph oriented.md
0.13310162728794112,0.18266170489583344,202107072122 Be careful about practical book's propaganda.md
0.10218148532293915,0.24258428026088108,202107071931 Analytical reading apply on non-fiction.md
0.21768926396988067,0.11834642485844049,202106131120 Index notes like a writter.md
0.21701739812152873,0.03233656994761457,202106131155 Paradigm shifts comes from little steps toward a direction.md
0.21868177381539416,0.055930986362589724,202106152243 Creativity and thinking better flourish under restrictions.md
0.23729478752567243,0.13851289408991313,202106122248 Storing notes in our slipbox is investing in ourself.md
0.20072489093025245,0.09255110535057601,"202106122343 The slipbox is a tool to think in, not about.md"
0.2172812076281342,0.09327306745365849,202106152240 Solutions are just trade offs and can't be perfect.md
0.1787226827875506,0.10466498487303047,202106270032 Aided and unaided learning.md
0.11801603217734496,0.17144023987390622,202107032150 Questioning a book to read more actively.md
0.12883972911490976,0.2286565699229044,202107061349 Criticizing a book is a reader obligation toward the author.md
0.14165081099838098,0.11769534210855215,202107052315 Grasp author's key sentences and arguments in a book.md
0.2512815861629845,0.2041778034809325,202106122315 Reading without writing isn't learning.md
0.17767989448214905,0.22365597254718772,202106270021 The three kinds of reading.md
0.19163115949169468,0.0926978447620537,202106131114 Note connections helps find patterns accross non related subjects.md
0.17021485276855436,0.1514465013375789,202107052256 Find the important keywords in a book help analysis.md
0.22837004870785887,0.1277849616505899,202106152224 Finding creative and functional solutions require abstraction.md
0.1674456732105546,0.24766963489846205,202107062058 Read with exigence.md
0.22702180916203313,0.075571630177771,202106152315 Zettelkasten make the act of choosing topic seamless.md
0.22920395484384654,0.08072916026126711,202106122321 Forgetting is active inhibition.md
0.20999240206241856,0.18579793811247047,202106122246 Smart notes are about thinking beyound actual context.md
0.22524090281783252,0.13665788087019204,202106172158 Finding unheard ideas require open-mindness.md
0.2465457615943471,0.1351655654527399,202106152227 Knowing failures helps as much as knowing successes.md
0.17682138289080845,0.13276659032303123,202107272232 Zettelkasten and digital gardening is syntopical writing.md
0.19185231599447447,0.22043614152621882,202106242157 There's various level of active reading.md
0.2097165196886011,0.12459103546618226,202106122221 The slipbox should be agnostic.md
0.27001447869436224,0.1872063193375087,202106122244 Reformulating ideas enlarge our set of thinking tools.md
0.1458206316703735,0.20097963089850693,202107272303 Geniuses characteristics.md
0.2154032078258828,-0.078889607780365,Transistors.md
0.1982142584916694,-0.07282952045672901,Electronics.md
0.22187898063281553,-0.07037382090005224,Logic gates.md
0.11401649894754046,-0.1043020631500333,Wiring audio cables.md
0.1476644690379257,-0.119279826492293,Nixie tubes.md
0.19561162459927797,-0.059653112083039105,Universaly complete set.md
0.2275163099278216,-0.09517477754684076,Removable soundproofed studios.md
0.2302074613242901,-0.06501662294293173,Arranging studios in a building.md
0.05111288813319653,-0.1611341135557455,Preamp.md
0.18289637113637053,-0.10307231153284369,Compressor.md
0.20906750346052602,-0.05832085620815854,Monitors.md
0.17192580774152635,-0.11316694540534929,Distortion.md
0.17310661854958806,-0.10434199488486112,Microphones.md
0.18836765130530536,-0.10398863766827103,Audio interface.md
0.21456447773877374,-0.09634938371617155,Top of the line studio gear configurations.md
0.02887044774018514,0.041278629253466356,Books and Binders.md
0.16379548286859108,-0.041616244737004024,A brief computer history.md
0.18542978351463243,-0.05059141508994086,SOLID.md
0.21311065916585623,-0.03941463927450568,Turing completeness.md
0.14461367680100742,-0.05512139977829744,Oriented Object Programming.md
0.14360661926199003,0.013871480863795103,Memex.md
0.19517854940467852,0.013972681677039077,202106122320 Differences between Slipbox and Second-brain?.md
0.11128868896113225,0.1376580530976047,202109222326 Thoughts fragment.md
0.1915053245676585,-0.01680942783667899,202106152307 Restrict time on tasks to focus on the real value.md
0.15718642094605445,-0.03709241677444929,"202107061403 Memex, second brain, PKM, digital garden, what's the differences?.md"
0.21433911613327353,0.013087025000498447,202106131148 Practice jazz improvisation by following learning phase principle.md
0.20969068028049118,0.002131145651125512,202106152301 Binary code has the best restriction-output ratio.md
0.2051614813320623,0.03494142256272409,202106152252 Imposing restrictions to fight the blank page syndrome.md
0.16307245057069353,0.09195358956046591,~ What are fleeting notes?.md
0.21290517613859383,0.03337629881700106,202106172218 Slipbox can make working on multiple manuscrits at the same time seamless.md
0.1847253396226301,-0.08557383496107925,202109181532 Domestic Cozy.md
0.2702021200658582,0.016443869851773662,202106172211 Focus isn't what we do but what we don't do.md
0.06382584968418022,-0.049279700431724346,202107122234 Quadrivium and Trivium.md
0.15387666248323104,0.21773917613072752,202106290027 Make analytical TL;DR of chapters in books.md
0.22302920665715464,0.06835699522732828,202106122301 Viewing notes toward the Golden Circle framework helps stating on the relevance of ideas.md
0.17555848832786186,0.056262019773908184,202106122255 Empty notes are better than no notes at all.md
0.1328698513049293,0.014852611941844479,Axioms.md
0.17936546021313463,-0.0565027842132469,Normal distribution.md
0.11810443967132571,-0.12611713317940046,Mixing fundings strategy.md
0.16190889333159705,-0.11854060093215935,Seed round.md
0.2171514746848256,-0.08642806208667052,Pitch deck.md
0.24753632336057818,-0.03728620394745062,Fundraising.md
0.18326226834989504,-0.08553581403775334,VC lists.md
0.09728656046922188,-0.14011840246837384,Pitching a VC - SaaS case.md
0.2340382063694573,-0.08879885146162017,Making underwater videos.md
0.22800370053883107,-0.08953385048856888,Gas blending.md
0.16568466996042686,-0.16431392767498929,Hyperoxic trimix.md
0.16454612879976074,-0.14228045153047203,Normoxic trimix.md
0.16368967774261256,-0.06952199619392635,Partial pressure.md
0.19921989233761642,-0.11709337006341344,Nitrox.md
0.17834886573275224,-0.15222669934112035,Hypoxic trimix.md
0.20379249644934894,-0.1563170437006956,Trimix.md
0.16126345717224094,-0.10260538176690946,Hyperoxia.md
0.21762336604800034,-0.10008166847159293,Nitrogen narcosis.md
0.2119398119406201,-0.11364784352229582,Decompression sickness.md
0.19564126839515572,-0.08913362369921968,Scuba diving.md
0.06642098981474266,-0.10154049193945339,Redbone - Childish Gambino.md
0.10440760870837504,-0.1273968483556094,Rapture - Koffee.md
0.05536890530294274,-0.06254923062393411,Giant Steps - John Coltrane.md
0.026250075141448236,-0.10727540820864584,Armando's Rhumba - Chick Corea.md
0.11758628386123182,-0.05968516855399343,~ Full list of the song I learned - Map of content.md
0.0633969832997201,-0.07009587042933163,Nemesis - Aaron Parks.md
0.08765821754366791,-0.06620348575189577,All the things you are - Jerome Kern.md
0.11363465995755241,-0.09829559969836578,Running Away - Bob Marley and the Wailers.md
0.08821706304318085,-0.10989374363296092,Crazy Baldhead - Bob Marley and the Wailers.md
-0.13527487828287355,-0.04945040870824212,Voyage Autour Du Monde (Tome I) - Dumont D'urville.md
-0.08912672033139864,-0.07213108331125018,"Plongées Autour Du Monde - Jean Bernard Carillet, Olivier Oudon.md"
-0.12925334304139574,0.00405612986765939,"Encyclopédie Progressive Ou, Abrégé Des Sciences, Des Arts Et Des Connaissances Utiles (Tome II) - Mlle M. Forgame.md"
-0.21809917719962157,0.0040377675821606715,Les Voyages D'Ulysse - Mythologie.md
-0.20899232923668093,-0.025498046840513724,"Rap Ta France - José Louis Bocquet, Philippe Pierre Adolphe.md"
-0.11522865809629163,-0.004716796329449822,Dilemmes De Prisonniers Et Stratégies Dominantes : La Théorie Des Jeux #7 - Fernando Corbalán.md
-0.21766189810133751,-0.0004062617589767753,Vie Privée De Louis Xv   Tome Premier - Unknown.md
-0.20533406275693297,0.04879407037039285,Tout Alice - Lewis Carroll.md
-0.01701922292892984,0.16045005213053865,The Smart Thinking Book - Kevin Duncan .md
-0.08757286656747802,0.022361501956955066,Devenez Un Grand Orateur Ted   Les 9 Secrets Des Prises De Paroles Les Plus Brillantes - Carmine Gallo.md
-0.1714411916638844,0.009495294684112716,Théâtre Complet Tom 2 - William Shakespeare.md
-0.1498106316202864,0.09614122357734305,La Lecture Rapide - Tony Buzan.md
-0.18214224171847448,0.01758279197160319,La Vie Secrète Des Nombres : Les Bizarreries Des Mathématiques #27 - Joaquín Navarro.md
-0.174682890938088,0.04166816998367164,"Construction 4.0 - Karim N’essaie, Christian Grellier, Edward Woods .md"
-0.10944957297968587,0.042776752824763745,Tout Le Monde N'a Pas Eu La Chance De Rater Ses études - Olivier Roland.md
-0.1745954164685266,0.04756923390293043,Sur Le Rêve - Sigmund Freud.md
-0.2258838350906259,-0.047176731948217206,"Le Royaume Des Animaux 21 : Python Rous - Maurice Burton, Robert Burton .md"
0.043823307280008314,0.04092618072256046,The 4-hour Workweek - Tim Ferris.md
-0.1481754876702741,0.0636886640660691,Les Onze Lois De La Réussite - Anthony Robbins.md
-0.14144000773500587,0.027213777877083595,Business   Les Grandes Idées Tout Simplement  - Various.md
-0.12483401672174749,0.008907176024315632,"Le Mythe De La Singularité, Faut Il Craindre L’intelligence Artificielle ? - Jean Gabriel Ganascia.md"
-0.21198940780703046,-0.012557332848076964,Voyages Extraordinaires : Les Indes Noires  - Jules Verne .md
-0.19203297810405678,0.04109016942019328,Les Oracles De Nostradamus : Tome 2 - Nostradamus.md
-0.1590180883253055,-0.0026955550241538834,Le Papillon Et La Tornade : Théorie Du Chaos Et Changement Climatique #28 - Carlos Madrid.md
-0.21179440131584004,-0.009750099932454747,"Dictionnaire 1965 Vol 3 : No Z - Augé, Gillon, Holier Larousse, Moreau.md"
0.054847709263274466,0.04598777875980219,Making Music - 74 Creative Strategies For Electronic Music Producers - Dennis De Santis.md
-0.2419937092245922,-0.02729299385921411,"Le Royaume Des Animaux 11 : Grand Herm - Maurice Burton, Robert Burton .md"
-0.17318285704112457,0.023194867890694672,L'art De Compter : Combinatoire Et énumération #30 - Juanjo Rué.md
-0.14377615777801553,0.027713645577043512,"Exercices De Piano Pour Les Nuls - David Pearl, Marc Rozenbaum.md"
-0.1333802147705248,0.004854838610571763,Thérèse Raquin - émile Zola.md
-0.14626512064134983,-0.036766775229414926,"Trap, Rap, Drogue, Argent, Survie - Guillaume Heuguet & Etienne Menu.md"
-0.09465161809996833,0.0013268457784795457,"Encyclopédie Progressive Ou, Abrégé Des Sciences, Des Arts Et Des Connaissances Utiles (Tome I) - Mlle M. Forgame.md"
-0.15958348900513364,0.01323844151176029,Exploration Sans Limite : L'infini En Mathématique #16 - Enrique Gracían.md
-0.22442152787636388,0.011407472866757177,Le Théâtre Au Xviiième Siècle - Beaumarchais.md
-0.2134637707633272,-0.005531070608503615,Oeuvres Complètes : Théâtre - Guy De Maupassant.md
-0.23428182807209175,-0.039499128637414525,"Le Royaume Des Animaux 22 : Rous Sarce - Maurice Burton, Robert Burton .md"
-0.08499065131994621,0.0972958939696433,Computer Science Distilled  - Wladston Ferreira Filho.md
-0.214174355914712,0.005727387014431684,Le Monde Du Jazz - Jim Godbolt.md
-0.14821090512648738,0.05719734472036126,"La Machine De Turing  - Alan Turing, Jean Yves Girard .md"
-0.20899459479476298,0.018018543011228662,Histoire Générale Et Particulière - Comte De Bufon.md
-0.17537893783709144,9.764907929715218e-05,La Musique Des Sphères : Astronomie Et Mathématique #25 - Maria Ros.md
-0.17677856872543696,0.026892889955767198,"1791, La Dernière Année De Mozart - H.C. Robbins Landon.md"
-0.18645613663235475,-0.0026275205407087676,Missel Des Béatitudes - Unknown.md
-0.18634613961265817,-0.015152508938621065,Petits Et Grands Musées De Paris - Valérie A Appert.md
-0.26533409572259037,0.04240772606184968,De L'allemagne - Mme De Staël.md
-0.22972618959023047,-0.0025253884087031563,"La Ruée Des Licornes - Nicolas Hazard, Anne Rodier.md"
-0.16036092375074118,0.04850905181541226,Comment être Heureux - Arthur Schopenhauer.md
0.0338389831561804,0.057674160409819666,~ My library - MoC.md
-0.17093493093638343,0.062344704851376845,La Logique Ou L'art De Penser - Unknown.md
-0.12071491206936438,0.04406580490599126,The relative and absolute encyclopedia of knowledge - Bernard Weber.md
-0.22305072361629716,-0.04197064402674088,"Le Royaume Des Animaux 23 : Sardi Synbra - Maurice Burton, Robert Burton .md"
-0.23564502032631582,-0.005794371870767263,Dictionnaire Des Auteurs Français - Unknown.md
-0.2170741606863843,-0.017341352367247317,"Dictionnaire 1965 Vol.1 : A Em - Augé, Gillon, Holier Larousse, Moreau.md"
-0.22230758177217813,-0.01695729670764798,La Musique Des Origines à Nos Jours - Norbert Dufourcq.md
-0.17081173571428598,0.027908125300227276,L'énigme De Fermat : Trois Siècles De Défi Mathématique #8 - Albert Violant Holz.md
-0.2255006204649416,0.04071554049854111,Intempéries - R. Lehmann.md
-0.08342880248648596,-0.02024060393835898,Germinal - Emile Zola.md
-0.17965083786778618,0.008969336794026386,La Partition Intérieure - Jacques Siron.md
-0.23374008533446455,0.005809539938953515,Oeuvres Complètes : Chroniques Inédites I - Guy De Maupassant.md
0.12368977802791194,0.24518793349093213,How To Take Smart Notes - Sönke Ahrens.md
-0.17536304281325304,-0.039558175287827034,De La Lyre D'orphée à La Musique électronique - Jacqueline Jamin.md
-0.24448776289491944,0.050360225888095946,Le Mystère Des Dieux - Bernard Werber.md
-0.17016198352623507,0.03659913727673348,La Certitude Absolue Et Les Autres Illustions : Les Secrets De La Statistique #26 - Pere Grima.md
-0.15372522321963322,0.011010848646187748,"Traité Complet D’harmonie, Théorie Et Pratique  - Emile Durand.md"
-0.2257515543889941,-0.005881772452474073,Au Capucin Gourmand - Henri Béraud.md
-0.22079676891958938,0.027956689719103495,"Jules Verne, Hetzel Et Les Cartonnages Illustrés - Philippe Jauzac.md"
-0.24869873406320298,-0.044421271539652495,"Le Royaume Des Animaux 6 : Coul Des - Maurice Burton, Robert Burton .md"
-0.15351929269245557,-0.001587791057757521,"La Crise économique De 1929, Anatomie D'une Catastrophe Financière - J.K. Galbraith.md"
-0.2196289958773765,-0.04883249191822545,"Le Royaume Des Animaux 16 : Migra Néoto - Maurice Burton, Robert Burton .md"
-0.17416038593836142,0.03628286968929663,"Chopin, Vie Et Oeuvre - Sylvie Oussenko.md"
-0.2220207673488289,0.019154972400113383,L'art Poétique - Nicolas Boileau.md
-0.2204214587185076,-0.03687838386472406,"Le Royaume Des Animaux 2 : Asi Bub - Maurice Burton, Robert Burton .md"
-0.2215239330395612,-0.03916854450896426,"Le Royaume Des Animaux 19 : Phalan Podar - Maurice Burton, Robert Burton .md"
-0.15721228784340474,-0.01260218702072861,Sur Le Bout De La Langue   Le Plaisir Du Mot Juste - Bertrand Périer.md
-0.144197056912987,0.06817813280030177,Animal Farm - Georges Orwell.md
-0.23846794093606805,-0.028100109170096532,"Le Royaume Des Animaux 18 : Ours Phalan - Maurice Burton, Robert Burton .md"
-0.2057830944141231,0.03585915387916929,"Le Cid, Horace, Cinna, Polyeucte - Corneille.md"
-0.1337297804412697,-0.015062700711515012,Habiter Demain - Bouygues Construction.md
-0.12270769784628607,0.046074976998433145,Cabinet Of Wonders - Viktor Wynd's.md
-0.03204666114936348,0.07140817231575955,The Art of Controversy - Arthur Schopenhauer.md
-0.215110327657356,-0.05768970126052228,"Le Royaume Des Animaux 15 : Maca Mésite - Maurice Burton, Robert Burton .md"
-0.14931162558077135,0.02434955499839207,Petit Cours D'autodéfense Intellectuelle - Normand Baillargeon.md
-0.14176710976842652,0.0027689318112603433,Théorie Des Musiques Actuelles Par L’écoute - Jean Christophe Hoarau.md
-0.2213718457501694,0.05167513475408275,Les Frères Karamazov I - Dostoïevski.md
-0.027987249356820877,0.05998717938989841,Anyone Can Become An Entrepreneur - Oussama Ammar.md
-0.14579972833958812,0.04216585467758681,Human Machine  - Jean De La Rochebrochard.md
-0.2007187877709581,-0.01673545765579733,"Xavier Niel : La Voie Du Pirate  - Solveig Godluck, Emmanuel Paquette .md"
-0.20862083246636987,-0.034763968560454356,"Le Royaume Des Animaux 20 : Pogon Pyros - Maurice Burton, Robert Burton .md"
-0.051269398691791535,0.1340242818176727,Essentialism - Greg Mc Keown.md
-0.16284321423411366,-0.010195646086312658,La Quatrième Dimension : Notre Univers Est Il L'ombre D'un Autre ? #5 - Raúl Ibáñez.md
-0.007139792985117802,0.00462312709202096,The Art of Noise - Luigi Russolo.md
-0.16707825432370488,-0.0015115852546266888,La Planète Maathématique : Un Voyage Numérique Et Géométrique à Travers Les Monde #36 - Miquel Albertí.md
-0.14909312720918969,0.08143032886898004,Taschen's London - Agelika Taschen.md
-0.1203613417526013,-0.024454794539909182,Journey to the center of the earth - Jules Verne.md
-0.1744922362141429,0.04481376317914828,Aide Mémoire De L’ingénieur  - Philippe Huguenin .md
-0.22027886040054664,-0.0067684050945748895,Vingt Mille Lieues Sous Les Mers - Jules Verne.md
-0.1733330172564984,-0.009482023254436483,"L'harmonie Est Numérique : Musique Et Mathématiques #11 - Javier Arbonés, Pablo Milrud.md"
-0.1892598760880858,0.0653212350058433,Jane Eyre - Charlotte Bronte.md
-0.21777694629708994,0.010700442915880947,Chroniques Du Règne De Charles Ix - Prosper Mérimée.md
-0.17020499229237818,0.00568022212740445,100 Personnages Clés De La Mythologie  - Malcolm Day.md
-0.13248724865778175,-0.01681671400047882,Jusqu'à Ce Que L'algèbre Nous Sépare : La Théorie Des Groupes Et Ses Applications #31 - Janvier Fresán.md
-0.21576153634864448,-0.026480833984758145,"Andromaques, Britannicus, Iphigénie, Phèdre - Jean Racine.md"
-0.1294195162202556,0.05851195232345004,Steve Jobs - Walter Isaacson.md
