x,y,filename
-0.17786848284030116,0.010552233919191408,La Poésie Des Nombres : Le Rôle De La Beauté En Mathématiques #23 - Antonio J. Durán.md
-0.2271804425071915,-0.055842542866047035,"Le Royaume Des Animaux 5 : Cig Coul - Maurice Burton, Robert Burton .md"
-0.18272202775388868,-0.012387002611485494,Tombeau De John Coltrane - Xavier Deverat.md
-0.06651372468839675,0.0665782615896007,Javascript And The Browser - Marijn Haverbeke.md
-0.19320730014326065,-0.04655699404542442,"Musique Passion, Musique Galère Ou Les Déboires D'un Artiste - Daniel Theault.md"
-0.24215886751519794,-0.0007715252918433666,La Comédie Des Animaux  - Joseph Méry.md
-0.17424086033556116,0.0061241680037039115,Théâtre Complet Tom 3 - William Shakespeare.md
-0.12863574579940532,0.05647454966729019,Libérez Votre Cerveau ! - Idriss Aberkane.md
-0.19652827195873024,0.025174403518590474,James Brown - Philippe Manœuvre .md
-0.24671023089802152,-0.03320380017651002,"Le Royaume Des Animaux 10 : Four Grand - Maurice Burton, Robert Burton .md"
-0.24807797933419495,0.021123369582956804,L'insurgé - Jules Vallès.md
-0.14173196028316642,0.05708796006221875,European Litterature In Translaation - Jarndyce.md
-0.13970237096243696,0.012651774354362405,"Musicophilia   La Musique, Le Cerveau Et Nous - Olivier Sacks.md"
-0.15579779106686742,0.06241589107379472,Les Innovateurs - Walter Isaacson.md
-0.19373355104451806,0.03853220220887056,Le Cosmos Et Le Lotus - Trinh Xuan Thuan.md
-0.24015671299947322,-0.05184559079279792,"Le Royaume Des Animaux 3 : Buc Chal - Maurice Burton, Robert Burton .md"
-0.07354999937075682,0.10091809604856189,Factfulness - Hans Rosling.md
-0.18067440810196725,-0.010266600560412245,1001 Recettes : Cuisine Végétarienne - Unknown.md
-0.21127629152853353,0.010236689504408028,Le Nombre D’or : Le Langage Mathématique De La Beauté #1 - Fernando Corbalán.md
-0.060390143739461014,0.11996224192512384,Tools Of Titans - Tim Ferris.md
-0.2022274678124868,0.034275662027319374,Le Livre Du Dessin Et De La Peinture - Various.md
-0.20048159933853904,-0.012317809858096532,"Oeuvres Complètes : La Petite Roque, Mont Oriol - Guy De Maupassant.md"
-0.16519604503459573,0.0057778573947544435,L'éveil Musical Une Pédagogie évolutive  - Cristina Agosti Gherban.md
-0.2429397966918312,-0.027458778813371304,"Le Royaume Des Animaux 9 : Fel Four - Maurice Burton, Robert Burton .md"
-0.1475301749197296,0.010510588873130224,"Ruby, Les Fondamentaux Du Language - Alexandre Brillant.md"
-0.2000703774231534,0.0548767342473182,Le Meilleur Des Mondes - Aldous Huxley.md
-0.18509141285777195,-0.0006286363113820075,"Nombres Remarquables : Le 0, Le 666 Et Autres étrangetés Numériques #18 - Lamberto García Del Cid.md"
-0.1564491403940573,-0.009214031608089824,Les Mathématiques De La Vie : Modèles Numériques Pour La Biologie Et L'écologie #38 - Rafael Lahoz Beltra.md
-0.14460875143528618,0.021765225129780588,"Intelligence, Machines Et Mathématiques - L'intelligence Artificielle Et Ses Enjeux n°29 - Ignasi Belda.md"
-0.157600161398741,-0.01890243987136256,"Terra Data, Qu'allons Nous Faire Des Données Numériques ? - Serge Abiteboul, Valérie Peugeot.md"
-0.1370058682373373,0.03605721032769241,La Vérité Réside Dans La Limite : Le Calcul Infinitésimal #12 - Antonio J. Durán.md
-0.1726992598223024,0.00954575283720722,Les Nombres Premiers : Un Long Chemin Vers L'infini #3 - Enrique Gracían.md
-0.19802196667952066,-0.019498918097615912,Voyage Autour Du Monde (Tome II) - Dumont D'urville.md
-0.1685464964600843,0.02794261065545934,Immersion - Cedric Villani.md
-0.08529110809485338,-0.0001644511365839151,Business Blockchain Pratiques Et Applications Professionnelles  - William Mougayar.md
-0.16415121167099894,0.035550300905530456,La Mystification Des Sens : L'art Sous Le Regard Mathématique #14 - Francisco Martín Casalderrey.md
-0.13814359906793522,-0.01410227021044969,Zeus Et La Conquête De L'Olympe - Mythologie.md
-0.11743107908425587,0.0277681388109902,Tout Ce Que Vous Avez Appris Et Oublié En Math - Jan Van De Craats Et Rob Bosch.md
-0.20042830288473915,-0.006077078054832423,Cours De Machines : Deuxième Partie  - Haton De La Goupilliere.md
-0.23593863107411278,-0.020079421634819898,"Le Royaume Des Animaux 1 : Abe Ase - Maurice Burton, Robert Burton .md"
-0.14826567110436745,0.01209979822369428,Tout Sur L'économie (Ou Presque) - Gilles Mitteau.md
-0.24635857281980228,0.0256138822806999,Les Liaisons Dangereuses - Choderlos De Laclos.md
-0.12420489807881402,-0.027417179492798024,Plans De Métro Et Réseaux Neuronaux : La Théorie Des Graphes #10 - Claudi Alsina.md
-0.19833264549284368,0.02488315359375964,"Electrochoc - Laurent Garnier, David Brun Lambert.md"
-0.14569821450086945,-0.006290998590741037,Traité D'économie Hérétique   En Finir Avec Le Discours Dominant - Thomas Porcher.md
-0.08546025932710934,0.023559965444760626,Naturgeschichte Geologie Mineralreich Paläontologie - Dr. Friedrich Rolle.md
-0.14166560664818995,0.075130431415555,The Family Diaries - Alice Zagury.md
-0.2226451422800373,0.0456359216212084,La Grande Histoire Du Monde - François Reynaert.md
-0.1919205415636631,-0.00451453735818105,à Toi Qui N'est Pas Encore Né(E) - Albert Jacquard.md
-0.2270722380792635,0.011801498528467617,L'art De La Victoire - Phil Knight.md
-0.16809231514373243,0.030401187185362173,Les Avancées De L’intelligence Artificielle  - Olivier Ezratti.md
-0.1317159219616035,0.05372984515633941,Le Pouvoir De Convaincre - Harvard Business Review.md
-0.1787838149955681,0.012479130156445015,De L'autre Côté Du Miroir : La Symétrie En Mathématiques #15 - Joaquín Navarro.md
-0.14591992985940333,0.005602350381519956,Huiles Essentielles Mode D'emploi - Sylvie Hampikian.md
0.015144721624080166,0.12834073533932297,How to Win Friends and Influence People - Dale Carnegie.md
-0.2091764919884767,0.03366230474645643,Le Club Des Mathématiciens : Les Congrès Internationaux #35 - Guillermo P. Curbera.md
-0.15916281242714342,0.008418523084518396,"Considérations Sur Les Causes De La Grandeur Des Romains Et De Leur Décadence - Montesquieu, Buffon.md"
-0.1708319222435243,0.029703328324569348,"Les Mathématiques Dans L'économie : Les Chiffres Et Leur Sens #39 - Lluís Artal, Josep Sales.md"
-0.20797301208997193,0.0070268464465285795,Banque Obc - Odier Bungener Courvoisier.md
-0.2489040712532799,0.021174037456280534,L'île Au Trésor - R.L Stevenson.md
-0.2125533111716424,0.035393884991411724,"Jules Verne, Le Musée Weissenberg - Boisgirard Antonini.md"
-0.048031854325271225,0.027047757953747326,Cypherpunks Freedom And The Future Of The Internet - Julian Assange.md
-0.008916020579772711,0.08121407110544575,Unlimited Power - Tony Robbins.md
-0.18155337076566658,0.012622250270172448,Le Rêve De La Carte Parfaite : Cartographie Et Mathématique #22 - Fernando Corbalán.md
-0.17110068299085518,0.017570816148684314,Théorie Mathématiques De L’électricité  - J. Bertrand .md
-0.19061372257866913,0.05654960481460171,Empty Book - No Author.md
-0.24001841486313047,-0.031228911860247247,"Le Royaume Des Animaux 26 : Zancle Zygène - Maurice Burton, Robert Burton .md"
-0.16537041621835935,0.046333534930238895,Les Grands Problèmes Mathématiques : 2000 Ans De Défis #40 - Joaquín Navarro Et Shalom Eliahou.md
-0.20729719998613758,-0.0033045077315555357,L'équation Du Nénuphar - Albert Jacquard.md
-0.168950767730537,0.05014520053847153,20 Histoires Pour Comprendre L'économie Mondiale - Alessandro Giraudo.md
-0.16220982803092437,0.00775189542832883,"L’économie Comme Vous Ne L’avez Jamais Vu  - Jan Schwochow, Thomas Ramge.md"
-0.1473299934676587,0.02912501163141669,"L’intelligence Artificielle, Pas Sans Elle !  - Ause Bernheim, Flora Bernheim .md"
-0.2286255316575123,-0.053586507829941926,"Le Royaume Des Animaux 17 : Nèpe Ours - Maurice Burton, Robert Burton .md"
-0.13951768815242815,-0.00990636349826563,Le Pédagogie De Groupe Dans Les Cours D’instruments De Musique  - Jean Claude Lartigot.md
-0.17054693280423466,-0.02477893583096933,Rock’n’roll   Le Discothèque Rock Idéale 2 - Philippe Manœuvre .md
-0.17146442966325687,0.004197361396056847,Lève Toi Et Code   Confessions D'un Hacker - Rabbin Des Bois.md
-0.18304142531000672,0.06278368930393795,Méditations Métaphysiques - René Descartes.md
-0.08795159374154746,0.05973760997359828,The Artist In The Machine - Arthur I. Miller.md
-0.07219115467975352,0.07291089018047986,Hackers Heroes Of The Computer Revolution - Steven Levy.md
-0.21172137622236778,0.02532290573087955,Messages - Various.md
-0.20798572924508968,0.039098705740303705,Les Sociétés Secrètes Et La Société Vol 1 - N. Deschamps.md
-0.23413051604254798,0.037371173832781955,Les Misérables 3 - Victor Hugo.md
-0.21836343103588196,0.05147761665935445,Les Frères Karamazov Ii - Dostoïevski.md
-0.1260820480700214,0.09374368668770516,The Jewish State - Theodor Herzl.md
-0.24870299863659945,0.022907089154867707,La Cousine Bette - Honoré De Balzac.md
-0.1522103324598296,-0.004912852818421536,Panorama Des Mondes Et Astronomie Planétaire - M. Lecouturier.md
-0.22592516125647336,0.012724844140513166,Le Père Goriot - Honoré De Balzac.md
-0.16227606451265936,0.048652919208128614,Elon Musk - Ashlee Vance.md
-0.19095462112426237,-0.008844029417175991,Voyages Extraordinaires : Le Chancelor Et Martin Paz  - Jules Verne.md
-0.229006550381839,-0.034583858388552616,"Le Royaume Des Animaux 7 : Dia Ent - Maurice Burton, Robert Burton .md"
-0.19326577702937853,0.005873091224083648,"Courbes Périlleuses : Ellipses, Hyperboles Et Autres Merveilles Géométriques #24 - Fernando Corbalán.md"
-0.20157429445985386,-0.018626231853248777,"Oeuvres Complètes : Boule De Suif, La Maison Tellier, Premiers Contes - Guy De Maupassaant.md"
-0.17858892150810468,0.043650156457181996,Pensées Végétariennes - Voltaire.md
0.06912254493252944,0.2948270654013121,"How To Read A Book, The Classic Guide To Intelligent Reading - Mortimer J. Adler, Charles Van Doren.md"
-0.17318255531550392,0.011903077576945875,Théâtre Complet Tom 1 - William Shakespeare.md
-0.1652877001344463,0.005954721318716595,Les Femmes Et Les Mathématiques : D'hypatie à Emmy Noether #33 - Joaquín Navarro.md
-0.2178664581352021,-0.04444703157070645,"Le Royaume Des Animaux 24 : Syng Tréma - Maurice Burton, Robert Burton .md"
-0.15020382868340187,0.02025099711982309,Jimi Hendrix - Jane L. Hendrix.md
-0.21226966633008326,0.011992278988786825,"Oeuvres Complètes : Miss Harriet, Les Soeurs Rondoli, Contes Divers - Guy De Maupassant.md"
-0.15757072609334066,0.04467073314175416,L'art De Se Lancer 2.0 - Guy Kawasaki.md
-0.13911876835605178,0.031610265143178926,Le Jazz : Un Modèle Pour Apprendre - Charles Calamel.md
-0.18890171234402553,0.04195300784045793,Calcul Des Probalités  - J. Bertrand .md
-0.22873518752342506,0.04851854574326601,Les Admirables Secrets D'albert Le Grand - Albert Le Grand.md
-0.1549422040485486,-0.005790437877181079,"Quand Les Droites Deviennent Des ""Courbes"" : Les Géométries Non Euclidiennes #37 - Joan Gómez.md"
-0.22327322946720757,0.05586287952083939,Contes Philosophiques - Honoré De Balzac.md
-0.05157661081359158,0.08010796980119628,The Way Up - Pat Metheny.md
-0.12317342858603322,0.051804993616279105,L'art Du Calme Intérieur - Eckhart Tolle.md
-0.02556218162303299,0.12232211784249025,"Who, The A Method For Hiring - Geoff Smart, Randy Street.md"
-0.09222751820436235,0.011435844065455357,Quand La Machine Apprends - La Révolution Des Neurones Artificiels Et De L'apprentissage Profond - Yann Le Cun.md
-0.22824935963012208,0.004040558018892096,"Le Tartufe, Don Juan, Le Misanthrope - Molière.md"
-0.19162662221781307,0.038700630825920415,Les Oracles De Nostradamus : Tome 1 - Nostradamus.md
-0.21399158676162314,-0.021639068821704507,"Dictionnaire 1965 Vol 2 : En Nn - Augé, Gillon, Holier Larousse, Moreau.md"
-0.056622978621832284,0.03789946705483909,Code - The Hidden Language Of Computer Hardware And Software - Charles Petzhold.md
-0.20814421789096665,0.03831172698480169,Les Femmes Savantes - Molière.md
-0.18041060765555986,0.0720552235640482,"Bizarre Books - Russel Ash, Brian Lake.md"
-0.13946777044328387,0.005683067418328885,"Codage Et Cryptographie : Mathématiciens, Espions Et Pirates Informatiques #2 - Joan Gómez.md"
-0.180738651685057,-0.029471609116727446,La Navigation Sous Marine  - G L.Pesce.md
-0.018795617140422584,0.10625649465924972,"Superintelligence Paths, Dangers And Strategies - Nick Bostrom.md"
-0.2114742383038007,0.03732328938640139,Les Sociétés Secrètes Et La Société Vol 2 - N. Deschamps.md
-0.16018852042555648,-0.021037480972487275,Du Boulier à La Révolution Numérique : Algorithmes Et Informatique #13 - Vicenç Torra.md
-0.20431555966105078,0.0025009696224564636,La Musique Du Xxème Siècle - Benoît Berthou.md
-0.1711219964570215,0.03578563658438509,Le Rêve De La Raison : La Logique Mathématique Et Ses Paradoxes #19 - Javier Fresán.md
-0.179176875704641,0.006470648287754434,"Les Mesures Du Monde : Calendriers, Longueurs Et Mathématiques #34 - Iolanda Guevara Et Carles Puig.md"
-0.24227209352116386,0.007201583824908134,La Cour Du Régent - Saint Simon.md
-0.22787385299915586,-0.035242274891966505,"Le Royaume Des Animaux 8 : Epe Fel - Maurice Burton, Robert Burton .md"
-0.1785883718411246,-0.043867130577350116,"French Touch, Une épopée électro - Stéphane Jourdain.md"
-0.22613619030514454,-0.05334316275899639,"Le Royaume Des Animaux 4 : Cha Cig - Maurice Burton, Robert Burton .md"
-0.21123354593501825,0.04605261616787404,Candide - Voltaire.md
-0.17172211702745316,0.024442965307447887,"La Conquête Du Hasard : La Théorie Des Probabilités #21 - Fernando Corbalán, Gerardo Sanz.md"
-0.008646092116202934,0.03862725496660274,"Traction : How Any Startup Can Achieve Explosive Customer Growth - Gabriel Weinberg, Justin Mares .md"
-0.20409704572386608,0.013707484485310766,Ll’histoire Du Jazz - Mervyn Cooke.md
-0.15568561862872896,0.027587632122403224,Les Secrets Du Nombre π : Pourquoi La Quadrature Du Cercle Est Elle Impossible ? #6 - Joaquín Navaro.md
-0.19228020003851912,-0.007817352200185023,"Les Musiques Du Monde En Question - Jean Duvignaud, Chérif Khaznadar.md"
-0.17455148722702693,0.008762428126802009,Théâtre Complet Tom 4 - William Shakespeare.md
-0.1634216035565746,0.008332937147015208,Les Douze Travaux D'Hercule - Mythologie.md
-0.22334250351025903,0.03585301262759031,Contes Choisis - Voltaire.md
-0.20794364603749424,0.05800173348596303,L'odyssée - Homère.md
-0.21809202076233555,-0.03196294956839606,"Le Royaume Des Animaux 12 : Heron Hibis - Maurice Burton, Robert Burton .md"
-0.13233454353299812,0.043479890929816065,Geek Sublime - Vikram Chandra.md
-0.11453103369835951,0.03183757703854518,Pauline - George Sand.md
-0.2235245255551887,0.01161866836109085,Dodécade 2 - Librairie Ariane Adeline.md
-0.17189250572932074,-0.015599043613066601,"Voyages Extraordinaires : Le Tour Du Monde En 80 Jours, Le Docteur Ox - Jules Verne.md"
-0.15175808023499615,0.019190672726829637,Sidour Bné Issakhar - Unknown.md
-0.2181573548828291,0.010910303677576469,Le Jazz - Philippe Hucher.md
-0.21123988573519747,-0.0008248583319452679,La Chartreuse De Parme - Stendhal.md
-0.20058350706393602,0.07034916700146433,"The Miles Davis Book  - Pierre Jean Crittin, Franck Fatalot.md"
-0.0833969325972691,0.04711956345129145,Les 7 Habitudes De Ceux Qui Réalisent Tout Ce Qu'ils Entreprennent - Stephen R. Covey.md
-0.1715244766622028,0.05836515876957833,"Le Solfège Pour Les Nuls - Michael Pilhofer, Holly Day, Jean Clément Jollet.md"
-0.20747852727895505,0.017014585851707075,Toutes Les Mathématiques Du Monde - Hervé Lehning.md
-0.20630300567594215,0.014041124444245726,Le Petit Larousse Grand Format 2005 - Christian Lacroix.md
-0.20593223095442223,-0.05451483964766041,"Le Royaume Des Animaux 25 : Tribo Yéti - Maurice Burton, Robert Burton .md"
-0.12508367956218874,0.040122006221780804,La Créativité En Mathématiques : Fonctionnement D'un Esprit D'exception #17 - Miquel Albertí.md
-0.18175390374448705,-0.0150410179417325,Nouveau Manuel De Botanique élémentaire Et De Botanique Appliquée - M. Villette.md
-0.044537092143227715,0.06223299253458103,1984 - Georges Orwell.md
-0.18342613481817927,0.06400453186447194,Chopin - Franz Liszt.md
-0.1899250611408763,0.01725686575597532,"L’egypte, Histoire Et Civilisation  - Unknown.md"
-0.1893809698433211,0.00476288486733388,On M'avait Dit Que C'était Impossible - Jean Baptiste Rudelle.md
-0.19363341111465965,0.016194591865176536,Les Polyèdres : Les Mille Facettes De La Beauté Géométrique #20 - Fernando Corbalán.md
-0.1568960738740848,-0.006580753906953705,Les Formes Qui Se Déforment : La Topologie #32 - Vincente Muñoz.md
-0.08822329055874265,0.06517827826550449,Sapiens - A Brief History of Humankind - Yuval Noah Harrari.md
-0.17512207567892038,0.008518086571430477,La Secte Des Nombres : Le Théorème De Pythagore #4 - Claudi Alsina.md
-0.14318913058964605,0.030870840251736753,"100 énigmes Logiques Et Mathématiques Du Temps Du Certificat D'études  - Sandra Lebrun, Loïc Audrain .md"
-0.21831241647523392,0.01129683835980565,Petite Histoire De La Litterature Française - Emile Faguet.md
-0.19170887461283562,0.00081489072806884,Cours De Machines : Première Partie  - Haton De La Goupilliere .md
-0.12949162034219192,0.04794645576960896,"La Méthode Value Proposition Design - Alan Smith, Greg Bernarda, Yves Pigneur, Alex Osterwalder.md"
-0.10689826607233241,0.08085608203398882,Eloquent Javascript - Marijn Haverbeke.md
-0.224485345563674,-0.038555374090956336,"Le Royaume Des Animaux 14 : Lépis Maca - Maurice Burton, Robert Burton .md"
-0.16200064685443652,0.0006673936640807935,Une Nouvelle Manière De Voir Le Monde : La Géométrie Fractale #9 - Isabel Binimelis Bassa.md
-0.19227200859000998,-0.018992173699991483,"La Monnaie, Un Enjeu Politique - J. M. Harribey, E. Jeffers, J. Marie, D. Plihon, J. F. Ponsot.md"
-0.19476225416027695,0.028982549624869083,Connoiſſance De La Mythologie - Demandes Et Reponses.md
-0.15349528247283295,0.008829646887191086,Blockchain   La Révolution De La Confiance  - Laurent Leloup .md
-0.23011402705864134,-0.0234172922959879,"Le Royaume Des Animaux 13 : Ichleu Lépis - Maurice Burton, Robert Burton .md"
-0.0006191940143914338,0.07825470669032479,A Promised Land - Barack Obama.md
-0.12749730596939585,-0.0305247445496886,Jimi Hendrix Electric Life : Biographie D'une Légende - Vincent Brunner.md
-0.2222568288598331,0.04387238452413733,Les Métamorphoses - Ovide.md
-0.20842767308047278,0.01917385876412215,Prestige De La Musique - Unknown.md
-0.2008023092931046,-0.008306235865385973,"Oeuvres Complètes : La Main Gauche, L'inutile Beauté, Contes Divers, Fragments - Guy De Maupassaant.md"
-0.20981671915188552,0.03660120727233894,Eugénie Grandet - Honoré De Balzac.md
-0.2177973061655869,0.029630915404915775,Nana - Emile Zola.md
-0.11502776965887875,0.046662532551470765,3 Minutes Pour Comprendre Les 50 Plus Grandes Théories Mathématiques  - Richard Brown.md
-0.18190191717856524,-0.018629831201134615,Musiques électroniques - Guillaume Kosmicki.md
0.0462716352420479,0.09998188864139829,Start With Why - How Great Leaders Inspire Everyone To Take Action - Simon Sinek.md
-0.2167780932236654,0.028282930170679052,Guide Des Jeunes Mathématiciens - M. L'abbé De La Caille.md
0.005732029911218165,0.04776227876698562,Collecting old books.md
0.09093628643272497,0.12300061292323888,Antilibrary.md
-0.02332085628783826,0.005248016289808808,Classic French author as sociolgists and politicians.md
0.06952793198064319,0.1259009725297512,Books.md
0.06045405598740805,0.15434575777685916,Life changing books.md
0.21033851345713828,-0.082224322106631,Non exhaustive device list for smart home.md
0.15979017267833903,-0.12797575905678238,Speakers.md
0.16884119493500066,-0.11686930827203632,Displays.md
0.15176001604377004,-0.1521112232967351,Doorbell.md
0.17461310398853236,-0.14329078538938214,Security cameras.md
0.16411468898328122,-0.1307300409340268,Garden.md
0.1709862831753576,-0.0884505587670531,Locks.md
0.18150243521277917,-0.12338531445526799,Thermostats and heaters.md
0.15828818404386136,-0.12201931131023895,Lighting.md
0.17481374134296646,-0.11674289564022998,Kitchen.md
0.18020983551164366,-0.10865435529422271,Plugs.md
0.16308344768708757,-0.10150738036627277,Vacuum cleaners.md
0.18210964638011923,-0.11583706857321976,Miscellaneous devices.md
0.22225347157904118,-0.05767407364166901,IoT.md
0.2667267976625998,-0.10521480059876755,Smart home.md
0.222799615518662,-0.10428744830312173,A brief history of IoT.md
0.13670156626466326,-0.05530042295171857,README.md
0.15263379776751648,-0.12326895552847461,Non Fungible Tokens (NFT).md
0.17859822116238686,-0.13438800458530337,Buying cryptocurrencies.md
0.20784070900974544,-0.0908469468901017,Wallets.md
0.10417188285658618,-0.07084016855205329,Architecture.md
0.09705887719437899,0.02309284475475236,Library as space separation.md
0.17283780087558023,-0.0778065394090277,Biophilic design.md
0.053808339990283026,-0.13583344883874357,Bridges.md
0.06920195049442088,-0.04931263159676913,The will to power.md
0.13701092803314077,0.02474848419234663,Morality.md
0.10304984905867492,-0.0316578201129272,Nihilism.md
0.09133941267699067,0.00948071079450171,Übermensch.md
0.1047572436655291,0.008130200825915083,Dualism.md
0.1530560929734546,-0.07689000809724614,Contact me 💌.md
0.1744470728566066,-0.12400226207716984,Virtual reality.md
0.10324243524286925,-0.12114913194021004,Live music.md
0.05298344990904686,-0.18007914470273928,Places in the north of France.md
0.23131240630739774,0.01587796401902696,Software design principles applied to digital gardening.md
0.23324530061187054,0.06565334227314377,Evergreen notes.md
0.2183938278214108,-0.03799475101485446,Digital garden.md
0.1946876419143907,-0.014529950224606196,Atomic design applied to digital gardening.md
0.2074730130014637,-0.023173343606557442,Digital garden inspirations.md
0.1422098841811562,-0.058905134671170596,Graph evolution.md
0.13453099904580879,-0.02454110132658984,Wikibsidian.md
0.26037019214232926,0.042001694661825004,Keeping track of ideas.md
0.23453330766664338,0.006210147276565143,Osmosis.md
0.19600200884916658,-0.05099200117093154,Garden subjects.md
0.17869149695776976,-0.042395478887391674,Tinder AI Bot.md
0.19988430245868513,-0.09025808432676334,Personal digital art museum.md
0.2172550836673971,-0.12358277767265881,The Pi-Dive.md
0.19048148957640187,-0.07791753203113047,MVP (Minimum Viable Product).md
0.24552243128471032,0.04306235774803843,The Why.md
0.1805736912846069,-0.12008191806485703,My journey at Station F.md
-0.0059850888421618155,-0.25492740525068436,Vocabulaire.md
-0.002102542555180894,-0.24275198320333796,Vocabulary.md
0.09504553540061769,-0.06103710848986723,Music sheet template.md
0.1969524165467122,0.000676981546499322,Overconfidence bias.md
0.21342328072453523,-0.053276044313190433,Rebound effect.md
0.16422486902961617,-0.012981433664323857,Pygmalion effect.md
0.12871544615043123,-0.03941505042699109,Milgram's experience.md
0.1793445544329889,0.04245655034187762,Parkinson law.md
0.24767683268985968,0.0921018306106624,Zeigarnik effect.md
0.23459179354091053,0.06539057026126777,Making new friends.md
0.2784252260777137,0.06102150404481263,Have better conversations.md
0.25751771375650523,0.014133794235529072,Keeping relationships.md
0.12529104286329518,-0.18948617598334735,Micronesia.md
0.15967187375132189,-0.11344072159941951,Pre-requesites.md
0.09002611661529142,-0.1992114866702571,Destinations.md
0.037870223231568134,-0.19436200555293442,New Caledonia.md
0.02722916288743243,-0.20743508135073696,French Polynesia.md
0.18964434948072173,-0.11877418164410009,Scuba diving round-the-world trip.md
0.0607103858845445,-0.17728456543227541,Serendipity.md
0.020923214404097487,-0.21100603114548433,Madrier.md
0.05168686691304748,-0.15299612895493406,Sagacité.md
0.007459497390873335,-0.26527908362912345,Porion (contexte minier).md
-0.003520249624216049,-0.21870566220580256,Planchéier.md
0.02175759903063349,-0.2484084183767572,Minoterie.md
0.031043333074153218,-0.24066654287176226,Rivelaine.md
-2.520899674535084e-05,-0.23137506607141545,Échiner.md
-0.02137309028469148,-0.21874529071459858,Poupine.md
0.002816287456403408,-0.21588365068063808,Beffroi.md
0.024758418729210852,-0.2508134006022968,Estaminet.md
0.03585020287598206,-0.22093058762336867,Goberger.md
0.012793571641265275,-0.24617333187002863,Sardonique.md
-0.003321987013604716,-0.1968645488835917,Consubstantiel.md
-0.007855529752049666,-0.2298162938355362,Dreyfusard.md
0.026518216612685105,-0.23400638660792777,Haver.md
0.007093818410946391,-0.26706861139747073,Nubile.md
-0.024641551282587108,-0.21291720927873542,Scélératesse.md
0.001441807095988637,-0.19322532512323537,Prodigalité.md
-0.008936112097448712,-0.18944571935654564,Liminaire.md
-0.015858707867556884,-0.2186463489649761,Herscheur·euse.md
0.02717106629913417,-0.24273708611992323,Nef.md
-0.014114180226382996,-0.23432542535753073,Escaillage.md
-0.017020410892192275,-0.20771842763661508,Scrofules.md
0.0010402453381578441,-0.26102597830262325,Pétroleuse.md
-0.01689531260866931,-0.2737865152406409,Lampisterie.md
0.025607263867294932,-0.18868622122857215,Ployer.md
0.0018848538684973857,-0.25298640887777796,Bombance.md
-0.02223009016124468,-0.2738879177222687,Vieilles nippes.md
0.006784666195259927,-0.2359780144255563,Hardi.md
0.16039691322432015,-0.05582171750457356,Resolving Heroku slug size problem.md
0.22404796459101778,0.12551761240983847,Adopting new habits.md
0.2762661133923251,0.01672283339414311,Microproductivity.md
0.23384120683010173,0.07217995478897798,Mind maps.md
0.24081204940522188,-0.02601300268676987,My productivity tools.md
0.22598537199972218,-0.006806873263025631,MVD (Minimum Viable Day).md
0.20566690423809225,-0.0242064086874077,Decision fatigue.md
0.2606075017487526,0.02905210573513891,Multitasking is counterproductive.md
0.23939831792106794,0.0987956268071943,Growth mindset.md
0.21116326316742745,-0.022492273535092186,Social media detox.md
0.23381351485296337,0.1277867053371581,Thinking in writing.md
0.18629735991541055,-0.03373785308158839,Ego depletion.md
